Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,target
1,43,1,9254,1,1,110.0,12,19,9,125.0,0,0,0,1,0,31,3,8,19,5,12.16666667,0,12,12.0,0,7.6,2.6,0.32,0
1,17,1,9119,1,1,126.0,1,1,9,116.2,0,1,0,1,0,21,0,5,9,2,11.0,0,8,11.5,2,7.6,2.6,0.32,0
1,39,2,9670,1,19,133.1,34,34,0,100.0,1,0,0,1,0,27,0,5,8,1,11.0,0,6,10.66666667,1,7.6,2.6,0.32,0
1,1,6,9773,1,1,136.0,38,38,9,132.9,1,0,1,1,0,19,0,6,10,4,13.25,0,13,11.8,0,7.6,2.6,0.32,2
1,17,4,9773,1,1,129.0,3,1,2,132.5,1,0,1,1,0,21,0,6,7,0,0.0,0,11,10.0,0,10.8,1.4,1.74,1
1,44,1,9003,1,39,140.0,19,19,4,140.0,1,0,0,1,0,21,0,6,17,2,12.5,0,10,0.0,0,16.2,0.3,-0.92,0
1,43,1,9670,1,1,160.0,34,34,99,100.1,0,0,0,1,0,35,6,10,10,7,12.14285714,0,9,12.25,0,7.6,2.6,0.32,0
1,39,1,9085,1,1,133.1,37,36,90,128.2,0,0,1,1,0,28,0,5,8,3,12.0,0,10,11.33333333,0,7.6,2.6,0.32,0
1,17,1,9670,1,1,140.0,1,1,4,133.4,0,0,1,1,0,24,0,6,6,4,11.25,0,9,10.42857143,0,10.8,1.4,1.74,1
1,1,3,9773,1,1,142.0,34,1,5,136.1,1,0,0,1,0,19,0,4,8,0,0.0,1,0,0.0,0,9.4,-0.8,-3.12,0
1,17,1,9670,1,1,138.0,1,1,4,123.0,0,1,0,1,0,20,0,6,7,5,12.4,0,8,13.0,0,13.9,-0.3,0.79,1
1,1,1,9070,1,1,131.0,3,19,4,130.3,1,0,1,1,1,20,0,6,6,6,12.83333333,0,8,12.66666667,2,16.2,0.3,-0.92,2
1,1,1,9119,1,1,160.0,37,37,9,153.7,0,0,1,1,0,19,0,5,7,1,13.0,0,7,10.0,0,9.4,-0.8,-3.12,1
1,39,1,9085,1,1,110.0,40,1,5,142.5,0,1,0,1,0,37,5,7,7,5,12.0,0,7,11.66666667,0,8.9,1.4,3.51,0
1,1,1,9254,1,1,124.0,37,38,9,114.6,1,0,1,1,0,19,0,6,13,2,12.0,0,12,13.0,0,7.6,2.6,0.32,0
1,39,1,9500,1,1,120.0,37,37,9,108.5,0,0,1,1,0,36,0,7,18,0,0.0,0,7,0.0,0,13.9,-0.3,0.79,0
1,39,1,9147,1,12,133.1,37,37,9,140.0,0,0,1,1,0,29,0,5,0,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,0
1,39,1,9003,1,1,133.1,38,37,9,120.0,0,0,1,1,0,30,0,6,10,6,11.375,0,10,11.6,0,13.9,-0.3,0.79,2
1,51,1,9670,1,19,133.1,2,1,3,120.0,0,1,1,1,0,32,1,6,15,2,12.0,0,7,0.0,0,11.1,0.6,2.02,0
1,1,1,8014,0,1,123.0,3,1,2,127.6,1,0,1,1,0,26,0,6,6,6,11.83333333,0,6,11.66666667,0,10.8,1.4,1.74,1
2,44,1,9003,1,39,140.0,37,37,4,140.0,0,0,1,1,0,37,0,6,17,1,12.0,0,23,10.5,1,16.2,0.3,-0.92,0
1,39,1,9119,1,1,138.7,1,12,4,111.3,0,0,1,1,0,27,1,6,7,3,12.0,0,7,11.0,0,13.9,-0.3,0.79,0
1,1,1,9773,1,1,131.0,38,1,5,131.0,1,0,1,1,1,18,0,6,7,6,12.71428571,0,8,11.83333333,0,13.9,-0.3,0.79,2
1,1,1,9500,1,1,149.0,38,37,9,139.5,0,0,1,1,1,18,0,8,8,8,15.3,0,8,15.3,0,9.4,-0.8,-3.12,2
2,39,2,9003,1,19,133.1,38,19,4,110.0,0,0,0,1,0,32,2,8,12,2,11.5,2,9,0.0,0,15.5,2.8,-4.06,0
1,44,1,9119,1,39,130.0,3,19,3,130.0,0,0,1,1,0,20,0,5,12,1,13.0,0,8,12.6,0,12.4,0.5,1.79,1
1,43,1,9003,1,1,120.0,3,3,1,115.0,0,0,1,1,0,22,0,6,12,0,0.0,0,10,0.0,0,16.2,0.3,-0.92,0
4,39,1,9500,1,1,133.1,1,19,3,154.3,0,0,1,0,0,32,0,7,0,0,0.0,0,0,0.0,0,12.4,0.5,1.79,0
1,1,1,9147,1,1,143.0,1,37,9,135.0,1,0,1,0,0,21,0,5,8,4,11.0,0,8,12.0,0,7.6,2.6,0.32,1
1,17,4,9670,1,1,126.0,1,1,4,115.2,0,0,0,0,0,19,0,6,7,3,12.66666667,0,10,13.125,0,10.8,1.4,1.74,0
1,1,1,9773,1,1,125.0,19,1,9,130.6,1,0,1,0,1,18,0,6,6,6,13.5,0,6,14.0,0,8.9,1.4,3.51,2
1,1,4,9147,1,1,123.0,1,1,9,117.4,1,0,1,0,1,18,0,5,7,5,12.0,0,10,11.4,0,8.9,1.4,3.51,2
1,7,1,9147,1,2,150.0,3,37,2,150.0,1,1,0,0,0,38,0,5,6,0,0.0,0,5,0.0,0,15.5,2.8,-4.06,0
1,17,3,9853,1,1,132.0,34,34,0,131.3,1,0,1,0,0,21,0,6,8,5,11.8,0,8,10.5,0,7.6,2.6,0.32,0
1,1,1,9238,1,1,133.0,34,37,5,120.4,0,0,0,0,0,21,0,6,12,2,11.5,0,13,13.0,0,9.4,-0.8,-3.12,0
1,1,1,9991,0,1,122.0,37,37,9,113.6,0,0,1,1,0,26,0,5,11,2,11.5,0,10,12.0,0,7.6,2.6,0.32,1
1,1,4,9500,1,1,137.0,19,38,9,125.0,1,0,1,0,0,19,0,7,7,6,14.61666667,0,7,14.61666667,0,7.6,2.6,0.32,2
1,1,6,9500,1,1,145.0,19,37,9,132.3,1,0,1,0,1,19,0,8,8,7,14.06,0,8,14.06,0,10.8,1.4,1.74,1
1,17,1,9254,1,1,150.0,1,1,9,142.7,0,1,1,0,0,18,0,6,9,4,11.0,0,12,11.33333333,0,7.6,2.6,0.32,0
1,7,1,9147,1,3,130.0,37,37,9,130.0,0,0,1,0,0,25,0,5,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,0
1,1,6,9500,1,1,136.0,37,1,5,120.8,1,0,1,0,0,19,6,14,22,7,12.19230769,5,22,12.19230769,5,7.6,2.6,0.32,2
1,17,2,9254,1,1,131.0,1,19,9,130.3,1,0,1,0,1,18,0,6,6,6,12.83333333,0,7,12.33333333,0,13.9,-0.3,0.79,2
1,17,1,9147,1,1,130.0,37,37,9,119.9,0,0,1,0,1,19,0,5,8,5,12.875,0,6,11.83333333,0,13.9,-0.3,0.79,2
1,1,1,9238,1,1,108.0,19,38,9,110.5,1,0,1,0,1,22,0,6,6,6,12.16666667,0,6,12.5,0,12.4,0.5,1.79,2
1,44,1,9003,1,39,160.0,38,38,6,160.0,1,0,1,0,0,21,0,6,11,6,13.42857143,0,12,12.85714286,0,15.5,2.8,-4.06,2
1,17,1,9085,1,1,113.0,19,37,9,118.6,1,0,1,0,1,21,0,6,6,6,14.5,0,8,14.66666667,0,8.9,1.4,3.51,2
1,1,1,9853,1,1,113.0,38,38,3,112.3,0,0,1,0,1,20,0,7,7,7,12.14285714,0,7,12.85714286,0,11.1,0.6,2.02,2
2,1,1,9147,1,1,137.0,19,37,9,124.4,0,0,1,0,0,19,0,5,6,4,11.25,0,10,11.71428571,0,10.8,1.4,1.74,1
1,1,4,9500,1,1,148.0,19,19,9,125.0,1,0,1,0,0,18,0,7,7,6,13.9,0,7,13.9,0,7.6,2.6,0.32,2
1,39,1,9500,1,1,130.0,19,19,9,105.8,0,0,1,0,0,26,0,7,12,3,13.76666667,0,11,12.06666667,0,13.9,-0.3,0.79,0
1,26,1,9147,1,2,133.1,34,34,0,121.5,1,0,1,0,0,31,13,15,17,13,11.61538462,0,14,12.54545455,0,7.6,2.6,0.32,0
1,17,1,9238,1,1,138.0,37,38,9,134.2,1,0,1,0,1,18,0,6,6,6,15.16666667,0,7,14.14285714,0,11.1,0.6,2.02,2
4,7,1,9147,1,3,130.0,19,1,5,130.0,0,0,1,0,0,35,0,5,5,0,0.0,0,5,0.0,0,11.1,0.6,2.02,0
1,1,1,9085,1,1,127.0,37,37,9,122.8,1,0,1,0,0,19,0,5,10,2,14.5,1,9,11.33333333,0,12.7,3.7,-1.7,1
1,1,1,9238,1,1,115.0,19,38,7,108.7,0,0,1,0,1,19,0,6,9,5,10.8,0,8,10.71428571,0,15.5,2.8,-4.06,2
1,1,2,9500,1,1,147.0,3,1,4,136.7,0,0,1,0,0,18,0,7,7,7,13.99571429,0,9,14.95555556,0,11.1,0.6,2.02,2
1,17,1,9085,1,1,132.0,38,38,4,119.1,0,0,1,0,0,20,0,6,8,6,13.28571429,0,16,11.8,0,12.4,0.5,1.79,2
1,1,4,171,1,1,146.0,1,1,9,151.3,1,0,1,0,1,19,6,12,12,12,12.75,0,16,13.25,0,8.9,1.4,3.51,2
1,43,1,9238,1,1,109.0,19,37,5,108.3,0,0,1,0,1,21,0,6,15,2,10.5,0,8,12.4,0,10.8,1.4,1.74,1
1,17,1,9853,1,1,133.0,38,38,9,127.4,0,1,1,0,1,18,0,7,7,7,12.71428571,0,7,12.28571429,0,16.2,0.3,-0.92,2
1,42,1,9500,1,1,124.0,19,19,4,124.0,0,0,1,0,0,23,0,8,8,8,12.88625,0,8,12.88625,0,9.4,-0.8,-3.12,2
1,1,1,9070,1,1,133.1,1,1,9,155.0,0,0,1,0,1,21,0,6,7,5,13.0,0,6,12.66666667,0,16.2,0.3,-0.92,2
1,1,1,9147,1,1,121.0,37,38,9,114.0,0,0,1,0,1,19,0,5,7,5,12.2,0,6,11.2,0,11.1,0.6,2.02,2
1,1,2,9147,1,1,129.0,38,19,3,118.9,1,0,1,0,0,19,0,5,8,4,12.8,0,10,14.5,0,10.8,1.4,1.74,1
1,53,1,9085,1,42,160.0,19,37,4,160.0,1,0,1,0,0,20,7,11,15,11,13.78571429,0,9,13.88888889,0,8.9,1.4,3.51,2
1,43,1,9147,1,1,131.0,3,19,2,126.1,0,0,1,0,0,18,0,5,5,0,0.0,0,9,13.25,2,16.2,0.3,-0.92,1
1,1,1,9500,1,1,150.0,37,37,9,136.5,1,0,1,0,1,18,0,8,8,8,14.50125,0,8,14.50125,0,9.4,-0.8,-3.12,2
2,1,5,9500,1,1,130.0,1,19,4,122.3,0,0,1,0,0,19,0,7,7,6,14.35,0,7,14.35,0,7.6,2.6,0.32,2
1,17,1,9070,1,1,133.1,38,19,5,128.0,0,0,1,0,1,21,0,6,6,6,11.5,0,6,12.33333333,0,9.4,-0.8,-3.12,2
1,1,1,9238,1,1,154.0,38,38,9,156.5,1,0,1,0,1,18,0,6,8,6,11.71428571,0,6,14.66666667,0,12.7,3.7,-1.7,2
1,1,1,9670,1,1,126.0,37,19,7,125.7,0,0,1,0,0,20,0,6,9,6,13.57142857,0,10,13.6,0,15.5,2.8,-4.06,1
1,1,1,9773,1,1,150.0,19,38,9,143.0,0,0,1,0,0,18,0,6,6,5,13.0,0,6,13.66666667,0,12.7,3.7,-1.7,2
1,17,5,9500,1,1,141.0,19,19,9,131.9,1,0,1,0,1,18,0,7,8,7,13.56875,0,8,14.02625,0,15.5,2.8,-4.06,2
2,43,1,9991,0,1,134.0,37,37,9,113.7,0,0,1,0,0,32,1,5,5,5,10.2,0,9,11.25,0,9.4,-0.8,-3.12,1
1,17,2,171,1,1,146.0,3,3,3,155.1,1,0,1,0,0,18,0,0,0,0,0.0,0,0,0.0,0,13.9,-0.3,0.79,2
1,16,3,9853,1,1,134.0,19,37,9,121.1,1,0,1,0,0,19,0,6,8,5,12.2,0,8,11.8,0,10.8,1.4,1.74,1
1,1,3,9500,1,1,139.0,1,19,9,130.3,1,0,1,0,1,18,0,8,8,8,14.15375,0,8,14.15375,0,9.4,-0.8,-3.12,2
1,1,6,9500,1,1,136.0,1,1,4,123.3,0,0,0,0,0,18,0,8,8,0,0.0,8,8,0.0,8,9.4,-0.8,-3.12,0
1,1,5,9773,1,1,110.0,19,38,3,117.4,1,0,1,0,0,20,0,6,7,6,13.83333333,0,6,12.83333333,0,11.1,0.6,2.02,2
1,5,1,9670,1,1,135.0,1,12,4,140.3,1,0,1,0,0,19,0,6,7,6,13.42857143,0,6,14.0,0,12.4,0.5,1.79,1
1,17,4,9500,1,1,129.0,38,37,9,120.0,1,0,1,0,0,19,0,8,8,7,12.45428571,0,8,12.45428571,0,10.8,1.4,1.74,2
1,17,1,9147,1,1,139.0,38,38,7,133.4,0,0,1,0,0,18,0,5,9,1,11.0,1,10,0.0,0,9.4,-0.8,-3.12,1
1,1,4,9500,1,1,137.0,1,19,4,126.7,1,0,1,0,0,18,0,7,0,0,0.0,0,0,0.0,0,15.5,2.8,-4.06,0
1,17,3,9500,1,1,138.0,1,19,7,129.3,1,0,1,0,1,18,0,7,8,6,13.27166667,0,11,12.94375,0,12.4,0.5,1.79,2
1,17,6,9500,1,1,136.0,3,38,2,125.7,1,0,1,0,0,20,0,7,8,6,13.54833333,0,11,14.775,0,11.1,0.6,2.02,1
1,1,1,9773,1,1,143.0,3,3,2,144.8,0,0,1,0,0,19,0,6,6,6,12.16666667,0,6,12.5,0,16.2,0.3,-0.92,1
1,1,1,9254,1,1,133.1,38,19,3,98.6,0,0,1,0,0,21,0,6,16,2,11.0,0,12,0.0,0,12.7,3.7,-1.7,0
1,1,1,9853,1,1,136.0,38,37,9,126.9,1,0,1,0,1,19,0,7,7,7,13.28571429,0,7,14.42857143,0,11.1,0.6,2.02,2
1,17,1,9238,1,1,139.0,19,38,4,146.7,1,0,1,0,1,20,0,6,6,6,13.33333333,0,7,14.0,0,15.5,2.8,-4.06,2
1,1,1,9500,1,1,125.0,1,1,9,117.0,0,0,1,0,1,21,0,8,8,8,13.2575,0,8,13.2575,0,9.4,-0.8,-3.12,2
1,44,1,9085,1,39,130.0,37,38,9,130.0,1,0,1,0,0,23,0,6,7,0,0.0,0,7,0.0,0,11.1,0.6,2.02,0
1,17,1,9238,1,1,137.0,1,38,5,125.8,0,0,0,0,1,18,0,6,10,6,12.66666667,0,6,11.5,0,12.7,3.7,-1.7,0
2,39,1,9991,0,3,130.0,3,1,1,160.0,0,0,1,0,0,30,0,5,5,5,14.6,0,5,15.4,0,12.7,3.7,-1.7,0
1,1,1,9085,1,1,130.0,9,19,4,134.2,1,0,1,0,0,20,0,5,13,0,0.0,5,5,0.0,5,9.4,-0.8,-3.12,0
2,43,2,9147,1,1,160.0,37,37,9,96.0,0,0,0,0,0,29,3,5,7,3,12.33333333,0,8,0.0,0,10.8,1.4,1.74,0
1,18,1,9147,1,1,100.0,38,38,5,101.8,1,0,1,0,0,24,0,5,5,5,10.8,0,11,11.0,0,10.8,1.4,1.74,1
1,1,1,9238,1,1,136.0,19,1,4,125.2,1,0,1,0,0,20,0,6,7,6,11.66666667,0,10,11.33333333,0,7.6,2.6,0.32,2
1,43,1,8014,0,1,117.0,37,37,9,100.0,0,0,1,0,0,27,0,6,6,4,12.5,0,6,14.33333333,0,13.9,-0.3,0.79,0
2,7,1,9147,1,3,140.0,37,37,9,140.0,0,0,1,0,0,23,0,5,0,0,0.0,0,0,0.0,0,7.6,2.6,0.32,0
1,51,1,9070,1,1,132.0,19,19,153,120.0,0,0,1,0,1,23,0,6,6,6,15.33333333,0,6,14.16666667,0,11.1,0.6,2.02,2
1,1,3,9500,1,1,147.0,1,1,4,134.3,1,0,1,0,0,18,0,8,8,7,14.2,0,8,14.2,0,12.7,3.7,-1.7,2
1,1,1,9773,1,1,158.0,38,38,9,144.7,1,0,1,0,1,19,0,6,6,6,14.83333333,0,6,14.66666667,0,12.7,3.7,-1.7,2
1,17,6,9500,1,1,142.0,19,37,4,131.9,1,0,1,0,0,19,0,7,7,7,13.64285714,0,8,14.3875,0,13.9,-0.3,0.79,0
1,1,1,9773,1,1,143.0,1,38,8,136.7,1,0,1,0,1,18,0,6,6,6,13.83333333,0,6,14.0,0,11.1,0.6,2.02,0
1,1,2,9070,1,1,135.0,1,1,4,129.8,1,0,1,0,0,19,0,6,6,6,11.83333333,0,7,13.0,0,9.4,-0.8,-3.12,2
1,1,1,9773,1,1,160.0,1,38,4,146.5,0,0,1,0,1,18,0,6,7,6,13.42857143,0,10,13.5,0,13.9,-0.3,0.79,2
1,43,1,9991,0,1,120.0,37,37,9,122.5,1,0,1,0,0,29,8,13,16,8,10.5,0,19,10.33333333,0,9.4,-0.8,-3.12,1
1,39,2,9556,1,19,133.1,37,37,3,117.8,0,0,1,0,0,24,0,7,10,6,11.41666667,0,9,11.9625,0,13.9,-0.3,0.79,2
1,17,2,9556,1,1,133.1,37,38,9,106.0,1,0,1,0,0,19,0,7,16,2,12.75,0,12,11.0,0,8.9,1.4,3.51,0
1,17,1,9556,1,1,133.0,1,38,4,119.0,0,0,1,0,0,19,0,7,10,6,11.15,0,7,12.81428571,0,12.7,3.7,-1.7,1
1,1,1,9670,1,1,120.0,38,19,4,115.1,0,0,1,0,0,19,0,6,8,3,11.66666667,0,11,13.625,0,10.8,1.4,1.74,1
1,17,4,9254,1,1,106.0,37,19,9,116.9,1,0,1,0,0,20,0,6,7,6,11.5,0,8,12.4,0,11.1,0.6,2.02,2
1,1,2,9773,1,1,148.0,1,19,9,141.7,0,0,1,0,0,18,0,6,6,6,13.83333333,0,6,12.66666667,0,10.8,1.4,1.74,2
1,1,2,9070,1,1,134.0,1,19,3,127.7,1,0,0,0,0,18,1,6,8,6,11.71428571,1,11,11.33333333,0,13.9,-0.3,0.79,0
1,1,5,9500,1,1,130.0,19,1,9,122.1,1,0,1,0,1,19,0,7,8,7,11.67857143,0,10,13.0375,0,12.4,0.5,1.79,2
1,16,1,9085,1,1,150.0,3,3,2,153.5,1,0,1,0,0,19,0,6,7,6,15.71428571,0,6,14.66666667,0,13.9,-0.3,0.79,0
1,1,1,171,1,1,141.0,1,19,5,141.4,1,0,1,0,1,18,0,0,0,0,0.0,0,0,0.0,0,13.9,-0.3,0.79,2
1,1,1,9773,1,1,140.0,19,37,9,135.8,1,0,1,0,1,19,0,6,6,6,13.0,0,7,13.0,0,10.8,1.4,1.74,2
1,1,2,9500,1,1,138.0,3,3,2,127.5,1,0,1,0,1,18,0,7,7,7,14.48571429,0,9,14.58888889,0,16.2,0.3,-0.92,2
1,39,1,9991,0,1,130.0,37,37,9,151.6,0,0,1,0,0,24,0,5,9,5,12.28571429,0,8,12.125,0,16.2,0.3,-0.92,1
1,39,1,9500,1,1,133.1,19,19,5,121.4,0,1,1,0,0,28,0,7,12,4,13.375,0,7,13.5,0,13.9,-0.3,0.79,1
1,42,1,9500,1,1,133.0,1,1,4,100.0,0,0,1,0,0,20,1,8,8,7,11.57142857,0,8,11.57142857,0,12.7,3.7,-1.7,2
1,1,6,9500,1,1,150.0,37,38,9,131.5,1,0,1,0,1,19,0,8,8,7,12.65714286,0,8,12.65714286,0,12.7,3.7,-1.7,2
1,17,1,9147,1,1,117.0,37,37,9,109.3,0,0,0,0,0,22,0,5,9,2,10.0,1,11,10.0,0,9.4,-0.8,-3.12,0
1,1,1,9238,1,1,145.0,19,1,6,127.9,1,0,1,0,0,19,0,6,7,6,13.71428571,0,6,13.16666667,0,12.7,3.7,-1.7,2
1,7,1,9238,1,3,140.0,37,37,9,140.0,1,0,1,0,0,36,10,14,21,13,13.07142857,0,16,13.0,0,16.2,0.3,-0.92,2
1,44,1,9003,1,39,160.0,37,38,9,160.0,0,0,1,0,1,19,0,6,7,6,15.33333333,0,9,14.0,0,15.5,2.8,-4.06,2
1,17,1,9238,1,1,125.0,4,3,1,119.8,0,0,1,0,0,18,0,6,9,5,11.57142857,0,8,12.14285714,0,16.2,0.3,-0.92,2
4,43,4,9991,0,12,133.1,37,37,9,153.0,0,0,0,0,0,40,0,5,10,0,0.0,0,5,0.0,0,7.6,2.6,0.32,0
1,1,2,9500,1,1,139.0,38,37,9,125.0,1,0,1,0,1,19,0,7,7,6,12.9,0,7,12.9,0,7.6,2.6,0.32,2
4,43,1,9500,1,1,130.0,37,37,9,103.7,0,0,1,0,0,38,1,8,12,5,13.126,1,12,13.126,1,10.8,1.4,1.74,1
1,7,1,9085,1,3,120.0,37,37,7,120.0,0,0,1,0,0,32,4,10,20,4,11.5,2,13,11.66666667,2,15.5,2.8,-4.06,0
1,1,1,9853,1,1,160.0,1,37,9,146.0,1,0,1,0,0,19,0,6,11,3,10.33333333,0,10,11.8,0,9.4,-0.8,-3.12,1
1,17,3,9070,1,1,120.0,3,1,4,116.9,1,0,1,0,0,19,0,6,6,6,13.5,0,7,13.42857143,0,8.9,1.4,3.51,2
2,39,1,9147,1,1,130.0,37,37,9,117.9,0,0,1,0,0,35,0,1,1,0,0.0,1,0,0.0,0,10.8,1.4,1.74,0
1,1,1,9147,1,1,124.0,38,19,3,128.6,1,0,1,0,0,20,0,5,5,4,12.0,0,4,11.5,0,7.6,2.6,0.32,1
1,17,1,9853,1,1,150.0,19,19,3,135.0,0,0,1,0,0,29,2,8,10,7,11.14285714,0,11,11.375,0,12.7,3.7,-1.7,2
1,1,1,9991,0,1,140.0,37,37,9,124.6,0,0,1,0,0,29,0,5,11,5,11.4,0,10,10.25,0,15.5,2.8,-4.06,1
1,1,5,9500,1,1,135.0,37,37,7,124.0,1,0,1,0,1,19,0,8,8,7,12.77142857,1,8,12.77142857,1,9.4,-0.8,-3.12,1
1,1,6,9500,1,1,143.0,38,19,7,129.5,1,0,1,0,1,18,0,8,8,7,13.79857143,0,8,13.79857143,0,10.8,1.4,1.74,2
2,39,1,8014,0,19,100.0,38,19,0,111.3,0,1,0,0,0,25,0,6,7,6,13.33333333,0,6,13.5,0,7.6,2.6,0.32,2
4,39,1,8014,0,19,133.1,37,37,9,95.0,0,1,0,0,0,50,0,6,11,0,0.0,0,6,0.0,0,8.9,1.4,3.51,0
2,1,1,9147,1,1,133.1,34,34,0,131.8,0,0,1,0,0,24,14,15,17,14,11.35714286,0,15,12.84615385,0,7.6,2.6,0.32,0
1,1,5,9119,1,1,132.0,38,19,5,119.1,0,0,1,0,0,18,0,5,11,0,0.0,0,8,0.0,0,9.4,-0.8,-3.12,0
1,17,1,9085,1,1,131.0,38,38,191,125.4,1,0,1,0,0,20,0,6,13,6,15.69230769,0,13,14.42857143,0,15.5,2.8,-4.06,2
1,16,1,9003,1,1,147.0,1,37,4,140.7,1,1,1,0,1,20,13,18,19,18,15.05263158,0,13,14.53846154,0,15.5,2.8,-4.06,2
1,43,1,9991,0,1,141.0,37,37,9,131.9,0,0,1,0,0,21,6,10,20,6,11.5,0,17,12.4,0,9.4,-0.8,-3.12,0
1,39,1,9238,1,1,160.0,38,1,9,124.0,0,1,1,1,0,28,2,8,15,7,11.0,0,17,10.0,0,10.8,1.4,1.74,1
1,1,1,9254,1,1,135.0,38,37,9,139.2,0,0,1,1,1,19,0,6,6,6,13.0,0,6,13.16666667,0,12.4,0.5,1.79,2
1,1,1,9500,1,1,133.0,37,37,9,121.8,0,0,1,1,1,18,0,8,8,8,12.93875,0,8,12.93875,0,9.4,-0.8,-3.12,2
1,17,1,171,1,1,142.0,37,37,9,132.9,0,0,1,1,0,22,0,0,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,2
1,44,1,9003,1,39,130.0,37,37,9,130.0,0,0,1,1,0,25,0,6,6,0,0.0,0,8,0.0,0,15.5,2.8,-4.06,0
2,39,1,9500,1,1,133.1,37,37,9,130.1,0,0,0,1,0,37,0,7,10,5,13.0,0,9,12.88,0,11.1,0.6,2.02,0
1,39,1,9500,1,1,133.1,37,37,7,124.5,0,0,0,1,0,38,0,7,11,5,12.18,0,11,11.8125,0,11.1,0.6,2.02,0
2,39,1,9670,1,1,130.0,19,38,9,162.3,0,0,1,1,0,36,0,6,13,3,11.33333333,0,12,11.4,0,13.9,-0.3,0.79,0
1,1,2,9500,1,1,149.0,19,1,9,137.8,1,0,1,1,0,18,0,8,8,7,13.0,0,8,13.0,0,12.7,3.7,-1.7,2
1,1,1,9670,1,1,130.0,1,1,0,119.5,0,0,0,1,0,19,0,5,5,0,0.0,0,0,0.0,0,9.4,-0.8,-3.12,0
1,39,1,9130,1,1,150.0,1,1,4,110.0,0,1,1,1,0,24,0,5,13,2,12.5,2,8,12.33333333,0,9.4,-0.8,-3.12,0
1,1,1,9238,1,1,106.0,1,1,3,105.0,0,0,1,1,0,20,0,6,9,5,11.0,0,9,12.16666667,0,11.1,0.6,2.02,2
1,1,1,171,1,1,162.0,37,37,9,142.8,1,0,1,1,0,21,0,0,0,0,0.0,0,0,0.0,0,12.7,3.7,-1.7,0
2,43,3,9991,0,1,120.0,37,37,9,128.2,1,0,1,1,0,32,0,5,5,0,0.0,0,5,0.0,0,7.6,2.6,0.32,0
2,39,1,9991,0,19,133.1,38,38,7,120.0,0,0,1,1,0,39,0,5,9,0,0.0,0,5,10.0,0,12.7,3.7,-1.7,0
1,7,1,9119,1,3,130.0,37,37,9,130.0,0,0,0,1,0,33,0,5,6,0,0.0,0,5,0.0,0,12.7,3.7,-1.7,0
1,17,2,9670,1,1,128.0,37,38,5,121.7,0,0,1,1,1,20,0,5,5,5,12.4,0,5,10.75,0,9.4,-0.8,-3.12,2
1,1,1,9003,1,1,124.0,38,19,9,116.0,0,0,1,1,0,19,0,6,8,6,15.5,0,10,14.1,0,16.2,0.3,-0.92,2
2,39,1,9991,0,1,133.1,37,37,5,133.2,0,0,0,1,0,43,0,5,13,2,11.5,0,12,10.8,0,13.9,-0.3,0.79,0
2,43,1,9991,0,1,114.0,37,37,7,116.7,0,0,1,1,0,49,0,5,7,4,13.33333333,0,9,11.6,1,16.2,0.3,-0.92,0
1,1,2,9773,1,1,140.0,38,38,5,126.4,1,0,1,1,1,18,0,6,8,6,12.66666667,0,6,13.5,0,12.7,3.7,-1.7,2
1,39,1,9003,1,1,160.0,1,37,191,140.0,0,0,1,1,0,27,0,6,6,0,0.0,0,6,0.0,0,11.1,0.6,2.02,1
1,1,1,9147,1,1,122.0,1,19,9,120.3,1,0,1,1,1,19,0,5,8,5,12.6,0,9,13.6,0,8.9,1.4,3.51,0
1,39,1,9070,1,1,140.0,37,37,9,118.0,0,1,1,1,1,45,0,6,6,6,13.5,0,6,0.0,0,16.2,0.3,-0.92,0
1,15,1,9670,1,1,160.0,37,12,9,149.5,1,0,0,1,0,19,0,6,6,6,13.0,0,8,13.0,0,13.9,-0.3,0.79,2
1,44,1,9003,1,39,130.0,1,3,9,130.0,0,0,1,1,1,21,0,6,15,6,11.71428571,0,8,11.75,0,13.9,-0.3,0.79,2
1,1,1,9670,1,1,141.0,1,1,5,126.3,0,0,1,1,1,18,0,6,8,6,12.16666667,0,7,13.0,0,13.9,-0.3,0.79,2
1,17,3,9147,1,1,127.0,37,37,5,116.2,0,0,1,1,0,18,0,5,10,0,0.0,1,13,0.0,0,9.4,-0.8,-3.12,0
1,17,1,9254,1,1,126.0,37,37,5,126.0,0,0,0,1,0,29,0,6,12,0,0.0,0,6,0.0,6,9.4,-0.8,-3.12,0
1,1,1,9670,1,1,131.0,1,1,4,122.3,0,0,1,1,0,19,0,5,6,5,11.5,0,5,11.6,0,9.4,-0.8,-3.12,2
